id,phy,clas,ord,fam,gen,tx,txa
2436,Arthropoda,Malacostraca,Decapoda,Thoridae,Eualus,Eualus pusiolus,Eualus pusiolus
2437,Annelida,Polychaeta,Phyllodocida,Acoetidae,Euarche,Euarche tubifex,Euarche tubifex
2438,Mollusca,Gastropoda,Nudibranchia,Eubranchidae,,Eubranchidae,Eubranchidae
2439,Mollusca,Gastropoda,Nudibranchia,Eubranchidae,Eubranchus,Eubranchus,Eubranchus
2440,Mollusca,Gastropoda,Nudibranchia,Eubranchidae,Eubranchus,Eubranchus tricolor,Eubranchus tricolor
2441,Arthropoda,Hexanauplia,Harpacticoida,Aegisthidae,Eucanuella,Eucanuella spinifera,Eucanuella spinifera
2444,Cnidaria,Hydrozoa,Leptothecata,Lovenellidae,Eucheilota,Eucheilota maculata,Eucheilota maculata
2445,Annelida,Polychaeta,Sabellida,Sabellidae,Euchone,Euchone,Euchone
2446,Annelida,Polychaeta,Sabellida,Sabellidae,Euchone,Euchone analis,Euchone analis
2447,Annelida,Polychaeta,Sabellida,Sabellidae,Euchone,Euchone elegans,Euchone elegans
2448,Annelida,Polychaeta,Sabellida,Sabellidae,Euchone,Euchone papillosa,Euchone papillosa
2449,Annelida,Polychaeta,Sabellida,Sabellidae,Euchone,Euchone pararosea,Euchone pararosea
2450,Annelida,Polychaeta,Sabellida,Sabellidae,Euchone,Euchone pseudolimnicola,Euchone pseudolimnicola
2451,Annelida,Polychaeta,Sabellida,Sabellidae,Euchone,Euchone rosea,Euchone rosea
2452,Annelida,Polychaeta,Sabellida,Sabellidae,Euchone,Euchone rubrocincta,Euchone rubrocincta
2453,Annelida,Polychaeta,Sabellida,Sabellidae,Euchone,Euchone southerni,Euchone southerni
2454,Annelida,Polychaeta,,Maldanidae,Euclymene,Euclymene,Euclymene
2464,Annelida,Polychaeta,,Maldanidae,Euclymene,Euclymene Praxillella,Euclymene
2455,Annelida,Polychaeta,,Maldanidae,Euclymene,Euclymene affinis,Euclymene affinis
2456,Annelida,Polychaeta,,Maldanidae,Euclymene,Euclymene collaris,Euclymene collaris
2457,Annelida,Polychaeta,,Maldanidae,Euclymene,Euclymene droebachiensis,Euclymene droebachiensis
2458,Annelida,Polychaeta,,Maldanidae,Euclymene,Euclymene lindrothi,Euclymene lindrothi
2459,Annelida,Polychaeta,,Maldanidae,Euclymene,Euclymene lombricoides,Euclymene lombricoides
2460,Annelida,Polychaeta,,Maldanidae,Euclymene,Euclymene lumbricoides,Euclymene lombricoides
2461,Annelida,Polychaeta,,Maldanidae,Euclymene,Euclymene oerstedi,Euclymene oerstedii
2462,Annelida,Polychaeta,,Maldanidae,Euclymene,Euclymene oerstedii,Euclymene oerstedii
2463,Annelida,Polychaeta,,Maldanidae,Euclymene,Euclymene palermitana,Euclymene palermitana
2468,Annelida,Polychaeta,Phyllodocida,Polynoidae,Eucranta,Eucranta villosa,Eucranta villosa
2469,Bryozoa,Gymnolaemata,Cheilostomatida,Eucrateidae,Eucratea,Eucratea,Eucratea
2470,Bryozoa,Gymnolaemata,Cheilostomatida,Eucrateidae,Eucratea,Eucratea loricata,Eucratea loricata
2471,Cnidaria,Hydrozoa,Anthoathecata,Eudendriidae,,Eudendriidae,Eudendriidae
2472,Cnidaria,Hydrozoa,Anthoathecata,Eudendriidae,Eudendrium,Eudendrium,Eudendrium
2473,Cnidaria,Hydrozoa,Anthoathecata,Eudendriidae,Eudendrium,Eudendrium capillare,Eudendrium capillare
2474,Cnidaria,Hydrozoa,Anthoathecata,Eudendriidae,Eudendrium,Eudendrium rameum,Eudendrium rameum
2475,Cnidaria,Hydrozoa,Anthoathecata,Eudendriidae,Eudendrium,Eudendrium ramosum,Eudendrium rameum
2476,Chordata,Ascidiacea,Aplousobranchia,Polycitoridae,Eudistoma,Eudistoma vitreum,Eudistoma vitreum
2477,Arthropoda,Malacostraca,Cumacea,Leuconidae,Eudorella,Eudorella,Eudorella
2478,Arthropoda,Malacostraca,Cumacea,Leuconidae,Eudorella,Eudorella abyssi,Eudorella abyssi
2479,Arthropoda,Malacostraca,Cumacea,Leuconidae,Eudorella,Eudorella emarginata,Eudorella emarginata
2480,Arthropoda,Malacostraca,Cumacea,Leuconidae,Eudorella,Eudorella gracilis,Eudorella gracilis
2481,Arthropoda,Malacostraca,Cumacea,Leuconidae,Eudorella,Eudorella hirsuta,Eudorella hirsuta
2482,Arthropoda,Malacostraca,Cumacea,Leuconidae,Eudorella,Eudorella truncatula,Eudorella truncatula
2483,Arthropoda,Malacostraca,Cumacea,Leuconidae,Eudorellopsis,Eudorellopsis deformis,Eudorellopsis deformis
2484,Arthropoda,Malacostraca,Isopoda,Desmosomatidae,Eugerda,Eugerda,Eugerda
2485,Arthropoda,Malacostraca,Isopoda,Desmosomatidae,Eugerda,Eugerda filipes,Eugerda filipes
2486,Arthropoda,Malacostraca,Isopoda,Desmosomatidae,Eugerda,Eugerda tenuimana,Eugerda tenuimana
2487,Arthropoda,Malacostraca,Isopoda,Desmosomatidae,Eugerdella,Eugerdella,Eugerdella
1987,Arthropoda,Malacostraca,Isopoda,Desmosomatidae,Eugerdella,Desmosoma armatum,Eugerdella armata
2488,Arthropoda,Malacostraca,Isopoda,Desmosomatidae,Eugerdella,Eugerdella coarctata,Eugerdella coarctata
2489,Mollusca,Bivalvia,,Sphaeriidae,Euglesa,Euglesa casertana,Euglesa casertana
2490,Chordata,Ascidiacea,Stolidobranchia,Molgulidae,Eugyra,Eugyra,Eugyra
2491,Chordata,Ascidiacea,Stolidobranchia,Molgulidae,Eugyra,Eugyra arenosa,Eugyra arenosa
2492,Chordata,Ascidiacea,Stolidobranchia,Molgulidae,Eugyra,Eugyra glutinans,Eugyra glutinans
2493,Annelida,Polychaeta,Phyllodocida,Phyllodocidae,Eulalia,Eulalia,Eulalia
2494,Annelida,Polychaeta,Phyllodocida,Phyllodocidae,Eulalia,Eulalia Andy Mackie s BIOMOR,Eulalia
2496,Annelida,Polychaeta,Phyllodocida,Phyllodocidae,Eulalia,Eulalia B Eyeless similar P exigua but has median antennae,Eulalia
2495,Annelida,Polychaeta,Phyllodocida,Phyllodocidae,Eulalia,Eulalia aurea,Eulalia aurea
2497,Annelida,Polychaeta,Phyllodocida,Phyllodocidae,Eulalia,Eulalia bilineata,Eulalia bilineata
2498,Annelida,Polychaeta,Phyllodocida,Phyllodocidae,Eulalia,Eulalia brunnea,Eulalia brunnea
2499,Annelida,Polychaeta,Phyllodocida,Phyllodocidae,Eulalia,Eulalia clavigera,Eulalia clavigera
2500,Annelida,Polychaeta,Phyllodocida,Phyllodocidae,Eulalia,Eulalia expusilla,Eulalia expusilla
2501,Annelida,Polychaeta,Phyllodocida,Phyllodocidae,Eulalia,Eulalia fuscescens,Eulalia fuscescens
2502,Annelida,Polychaeta,Phyllodocida,Phyllodocidae,Eulalia,Eulalia hanssoni,Eulalia hanssoni
2503,Annelida,Polychaeta,Phyllodocida,Phyllodocidae,Eulalia,Eulalia microoculata,Eulalia microoculata
2504,Annelida,Polychaeta,Phyllodocida,Phyllodocidae,Eulalia,Eulalia mustela,Eulalia mustela
2505,Annelida,Polychaeta,Phyllodocida,Phyllodocidae,Eulalia,Eulalia ornata,Eulalia ornata
2506,Annelida,Polychaeta,Phyllodocida,Phyllodocidae,Eulalia,Eulalia parva,Eulalia parva
2507,Annelida,Polychaeta,Phyllodocida,Phyllodocidae,Eulalia,Eulalia tjalfiensis,Eulalia tjalfiensis
2508,Annelida,Polychaeta,Phyllodocida,Phyllodocidae,Eulalia,Eulalia tripunctata,Eulalia tripunctata
2509,Annelida,Polychaeta,Phyllodocida,Phyllodocidae,Eulalia,Eulalia viridis,Eulalia viridis
2510,Annelida,Polychaeta,Phyllodocida,Phyllodocidae,Eulalia,Eulalia virridis,Eulalia viridis
2511,Mollusca,Gastropoda,Littorinimorpha,Eulimidae,Eulima,Eulima,Eulima
2512,Mollusca,Gastropoda,Littorinimorpha,Eulimidae,Eulima,Eulima bilineata,Eulima bilineata
2513,Mollusca,Gastropoda,Littorinimorpha,Eulimidae,Eulima,Eulima glabra,Eulima glabra
2514,Mollusca,Gastropoda,,Pyramidellidae,Eulimella,Eulimella,Eulimella
2515,Mollusca,Gastropoda,,Pyramidellidae,Eulimella,Eulimella acicula,Eulimella acicula
2516,Mollusca,Gastropoda,,Pyramidellidae,Eulimella,Eulimella laevis,Eulimella acicula
2517,Mollusca,Gastropoda,,Pyramidellidae,Eulimella,Eulimella scillae,Eulimella scillae
2518,Mollusca,Gastropoda,,Pyramidellidae,Eulimella,Eulimella ventricosa,Eulimella ventricosa
2519,Mollusca,Gastropoda,Littorinimorpha,Eulimidae,,Eulimidae,Eulimidae
2520,Mollusca,Gastropoda,Littorinimorpha,Eulimidae,,EULIMIDAE,Eulimidae
2522,Mollusca,Gastropoda,[unassigned] Caenogastropoda,Newtoniellidae,Eumetula,Eumetula arctica,Eumetula arctica
2523,Mollusca,Gastropoda,[unassigned] Caenogastropoda,Newtoniellidae,Eumetula,Eumetula vitrea,Eumetula vitrea
2524,Annelida,Polychaeta,Phyllodocida,Phyllodocidae,Eumida,Eumida,Eumida
2529,Annelida,Polychaeta,Phyllodocida,Phyllodocidae,Eumida,Eumida Eulalia,Eumida
2533,Annelida,Polychaeta,Phyllodocida,Phyllodocidae,Eumida,Eumidas,Eumida
5686,Annelida,Polychaeta,Phyllodocida,Phyllodocidae,Eumida,Pirakia,Eumida
2525,Annelida,Polychaeta,Phyllodocida,Phyllodocidae,Eumida,Eumida arctica,Eumida arctica
2526,Annelida,Polychaeta,Phyllodocida,Phyllodocidae,Eumida,Eumida bahusiensis,Eumida bahusiensis
2527,Annelida,Polychaeta,Phyllodocida,Phyllodocidae,Eumida,Eumida bahusiensis BAHUSIEN,Eumida bahusiensis
2528,Annelida,Polychaeta,Phyllodocida,Phyllodocidae,Eumida,Eumida bahusiensis sangiunea,Eumida bahusiensis
2530,Annelida,Polychaeta,Phyllodocida,Phyllodocidae,Eumida,Eumida ockelmanni,Eumida ockelmanni
2531,Annelida,Polychaeta,Phyllodocida,Phyllodocidae,Eumida,Eumida parva,Eumida parva
2532,Annelida,Polychaeta,Phyllodocida,Phyllodocidae,Eumida,Eumida punctifera,Eumida punctifera
5687,Annelida,Polychaeta,Phyllodocida,Phyllodocidae,Eumida,Pirakia punctifera,Eumida punctifera
2534,Annelida,Polychaeta,Phyllodocida,Phyllodocidae,Eumida,Eumida sanguinea,Eumida sanguinea
2535,Annelida,Polychaeta,Phyllodocida,Phyllodocidae,Eumida,Eumida sanguineas,Eumida sanguinea
2536,Annelida,Polychaeta,Phyllodocida,Nereididae,Eunereis,Eunereis,Eunereis
2537,Annelida,Polychaeta,Phyllodocida,Nereididae,Eunereis,Eunereis elittoralis,Eunereis elittoralis
4767,Annelida,Polychaeta,Phyllodocida,Nereididae,Eunereis,Nereis elitoralis,Eunereis elittoralis
2538,Annelida,Polychaeta,Phyllodocida,Nereididae,Eunereis,Eunereis longissima,Eunereis longissima
2539,Annelida,Polychaeta,Phyllodocida,Nereididae,Eunereis,Eunereis longissima Eunereis longissima,Eunereis longissima
2540,Annelida,Polychaeta,Phyllodocida,Nereididae,Eunereis,Eunereis longissma,Eunereis longissima
4772,Annelida,Polychaeta,Phyllodocida,Nereididae,Eunereis,Nereis longissima,Eunereis longissima
2541,Annelida,Polychaeta,Eunicida,Eunicidae,Eunice,Eunice,Eunice
2542,Annelida,Polychaeta,Eunicida,Eunicidae,Eunice,Eunice dubitata,Eunice dubitata
2543,Annelida,Polychaeta,Eunicida,Eunicidae,Eunice,Eunice dubitatus,Eunice dubitata
2546,Annelida,Polychaeta,Eunicida,Eunicidae,Eunice,Eunice norvegica,Eunice norvegica
2547,Annelida,Polychaeta,Eunicida,Eunicidae,Eunice,Eunice pennata,Eunice pennata
2548,Annelida,Polychaeta,Eunicida,Eunicidae,Eunice,Eunice vittata,Eunice vittata
2549,Annelida,Polychaeta,Eunicida,,,Eunicida,Eunicida
2550,Annelida,Polychaeta,Eunicida,,,EUNICIDA,Eunicida
2551,Annelida,Polychaeta,Eunicida,Eunicidae,,Eunicidae,Eunicidae
2552,Annelida,Polychaeta,Phyllodocida,Polynoidae,Eunoe,Eunoe,Eunoe
2553,Annelida,Polychaeta,Phyllodocida,Polynoidae,Eunoe,Eunoe nodosa,Eunoe nodosa
2554,Annelida,Polychaeta,Phyllodocida,Polynoidae,Eunoe,Eunoe oerstedi,Eunoe oerstedi
2555,Arthropoda,Malacostraca,Euphausiacea,,,Euphausiacea,Euphausiacea
2556,Arthropoda,Malacostraca,Euphausiacea,,,EUPHAUSIACEA,Euphausiacea
2557,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,,Euphausid crustacea,Euphausiidae
2558,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,,Euphausiidae,Euphausiidae
2559,Annelida,Polychaeta,Amphinomida,Euphrosinidae,Euphrosine,Euphrosine,Euphrosine
2564,Annelida,Polychaeta,Amphinomida,Euphrosinidae,Euphrosine,Euphrosyne,Euphrosine
2560,Annelida,Polychaeta,Amphinomida,Euphrosinidae,Euphrosine,Euphrosine armadillo,Euphrosine armadillo
2561,Annelida,Polychaeta,Amphinomida,Euphrosinidae,Euphrosine,Euphrosine borealis,Euphrosine borealis
2562,Annelida,Polychaeta,Amphinomida,Euphrosinidae,Euphrosine,Euphrosine cirrata,Euphrosine cirrata
2563,Annelida,Polychaeta,Amphinomida,Euphrosinidae,Euphrosine,Euphrosine foliosa,Euphrosine foliosa
2565,Cnidaria,Hydrozoa,Anthoathecata,Corymorphidae,Euphysa,Euphysa aurata,Euphysa aurata
2566,Annelida,Polychaeta,Terebellida,Terebellidae,Eupolymnia,Eupolymnia,Eupolymnia
2567,Annelida,Polychaeta,Terebellida,Terebellidae,Eupolymnia,Eupolymnia nebulosa,Eupolymnia nebulosa
2568,Annelida,Polychaeta,Terebellida,Terebellidae,Eupolymnia,Eupolymnia nesidensis,Eupolymnia nesidensis
2569,Annelida,Polychaeta,Sabellida,Sabellidae,Euratella,Euratella salmacidis,Euratella salmacidis
2570,Arthropoda,Branchiopoda,Anomopoda,Chydoridae,Eurycercus,Eurycercus lamellatus,Eurycercus lamellatus
2571,Arthropoda,Hexanauplia,Harpacticoida,Argestidae,Eurycletodes,Eurycletodes,Eurycletodes
2572,Arthropoda,Hexanauplia,Harpacticoida,Argestidae,Eurycletodes,Eurycletodes (Oligocletodes) latus,Eurycletodes (Oligocletodes) latus
2573,Arthropoda,Hexanauplia,Harpacticoida,Argestidae,Eurycletodes,Eurycletodes (Oligocletodes) oblongus,Eurycletodes (Oligocletodes) oblongus
2574,Arthropoda,Hexanauplia,Harpacticoida,Argestidae,Eurycletodes,Eurycletodes (Oligocletodes) similis,Eurycletodes (Oligocletodes) similis
2575,Arthropoda,Malacostraca,Isopoda,Munnopsidae,Eurycope,Eurycope,Eurycope
2576,Arthropoda,Malacostraca,Isopoda,Munnopsidae,Eurycope,Eurycope cornuta,Eurycope cornuta
2578,Arthropoda,Malacostraca,Isopoda,Munnopsidae,Eurycope,Eurycope hanseni,Eurycope hanseni
2582,Arthropoda,Malacostraca,Isopoda,Munnopsidae,Eurycope,Eurycope producta,Eurycope producta
2585,Arthropoda,Malacostraca,Isopoda,Cirolanidae,Eurydice,Eurydice,Eurydice
2590,Arthropoda,Malacostraca,Isopoda,Cirolanidae,Eurydice,Eurydiceinis,Eurydice
2586,Arthropoda,Malacostraca,Isopoda,Cirolanidae,Eurydice,Eurydice affinis,Eurydice affinis
2587,Arthropoda,Malacostraca,Isopoda,Cirolanidae,Eurydice,Eurydice grimaldi,Eurydice grimaldii
2588,Arthropoda,Malacostraca,Isopoda,Cirolanidae,Eurydice,Eurydice grimaldii,Eurydice grimaldii
2589,Arthropoda,Malacostraca,Isopoda,Cirolanidae,Eurydice,Eurydice inermis,Eurydice inermis
2591,Arthropoda,Malacostraca,Isopoda,Cirolanidae,Eurydice,Eurydice naylori,Eurydice naylori
2592,Arthropoda,Malacostraca,Isopoda,Cirolanidae,Eurydice,Eurydice pulchra,Eurydice pulchra
2593,Arthropoda,Malacostraca,Isopoda,Cirolanidae,Eurydice,Eurydice spinigera,Eurydice spinigera
2594,Arthropoda,Malacostraca,Isopoda,Cirolanidae,Eurydice,Eurydice truncata,Eurydice truncata
2595,Platyhelminthes,Rhabditophora,Polycladida,Euryleptidae,,Euryleptidae,Euryleptidae
2596,Arthropoda,Malacostraca,Decapoda,Majidae,Eurynome,Eurynome,Eurynome
2598,Arthropoda,Malacostraca,Decapoda,Majidae,Eurynome,Eurynomes,Eurynome
2597,Arthropoda,Malacostraca,Decapoda,Majidae,Eurynome,Eurynome aspera,Eurynome aspera
2599,Arthropoda,Malacostraca,Decapoda,Majidae,Eurynome,Eurynome spinosa,Eurynome spinosa
2600,Porifera,Demospongiae,Axinellida,Raspailiidae,Eurypon,Eurypon,Eurypon
2601,Porifera,Demospongiae,Axinellida,Raspailiidae,Eurypon,Eurypon lacazei,Eurypon lacazei
2602,Porifera,Demospongiae,Axinellida,Raspailiidae,Eurypon,Eurypon major,Eurypon major
2605,Annelida,Polychaeta,Phyllodocida,Syllidae,Eurysyllis,Eurysyllis,Eurysyllis
2606,Annelida,Polychaeta,Phyllodocida,Syllidae,Eurysyllis,Eurysyllis tuberculata,Eurysyllis tuberculata
2607,Arthropoda,Hexanauplia,Calanoida,Temoridae,Eurytemora,Eurytemora affinis,Eurytemora affinis
2608,Arthropoda,Ostracoda,Myodocopida,Sarsiellidae,Eusarsiella,Eusarsiella cornuta,Eusarsiella cornuta
2609,Arthropoda,Ostracoda,Myodocopida,Sarsiellidae,Eusarsiella,Eusarsiella zostericola,Eusarsiella zostericola
2610,Arthropoda,Malacostraca,Amphipoda,Eusiridae,,Eusiridae,Eusiridae
2611,Arthropoda,Malacostraca,Amphipoda,Eusiridae,Eusirus,Eusirus,Eusirus
2612,Arthropoda,Malacostraca,Amphipoda,Eusiridae,Eusirus,Eusirus longipes,Eusirus longipes
2613,Arthropoda,Malacostraca,Amphipoda,Eusiridae,Eusirus,Eusirus minutus,Eusirus minutus
2614,Arthropoda,Malacostraca,Amphipoda,Eusiridae,Eusirus,Eusirus propinquus,Eusirus propinquus
2615,Mollusca,Gastropoda,Littorinimorpha,Naticidae,Euspira,Euspira,Euspira
4023,Mollusca,Gastropoda,Littorinimorpha,Naticidae,Euspira,Lunatia,Euspira
2616,Mollusca,Gastropoda,Littorinimorpha,Naticidae,Euspira,Euspira catena,Euspira catena
4024,Mollusca,Gastropoda,Littorinimorpha,Naticidae,Euspira,Lunatia catena,Euspira catena
5818,Mollusca,Gastropoda,Littorinimorpha,Naticidae,Euspira,Polinices catena,Euspira catena
2617,Mollusca,Gastropoda,Littorinimorpha,Naticidae,Euspira,Euspira fusca,Euspira fusca
4025,Mollusca,Gastropoda,Littorinimorpha,Naticidae,Euspira,Lunatia fusca,Euspira fusca
5819,Mollusca,Gastropoda,Littorinimorpha,Naticidae,Euspira,Polinices fuscus,Euspira fusca
2618,Mollusca,Gastropoda,Littorinimorpha,Naticidae,Euspira,Euspira guilleminii,Euspira guilleminii
2619,Mollusca,Gastropoda,Littorinimorpha,Naticidae,Euspira,Euspira intricata,Euspira intricata
2620,Mollusca,Gastropoda,Littorinimorpha,Naticidae,Euspira,Euspira macilenta,Euspira macilenta
2621,Mollusca,Gastropoda,Littorinimorpha,Naticidae,Euspira,Euspira montagui,Euspira montagui
4026,Mollusca,Gastropoda,Littorinimorpha,Naticidae,Euspira,Lunatia montagui,Euspira montagui
5820,Mollusca,Gastropoda,Littorinimorpha,Naticidae,Euspira,Polinices montagui,Euspira montagui
2622,Mollusca,Gastropoda,Littorinimorpha,Naticidae,Euspira,Euspira nitida,Euspira nitida
2624,Mollusca,Gastropoda,Littorinimorpha,Naticidae,Euspira,Euspira pulchella,Euspira nitida
2625,Mollusca,Gastropoda,Littorinimorpha,Naticidae,Euspira,Euspira pulchellus,Euspira nitida
4028,Mollusca,Gastropoda,Littorinimorpha,Naticidae,Euspira,Lunatia poliana,Euspira nitida
5817,Mollusca,Gastropoda,Littorinimorpha,Naticidae,Euspira,Polinices alderi,Euspira nitida
5824,Mollusca,Gastropoda,Littorinimorpha,Naticidae,Euspira,Polinices pulchellus,Euspira nitida
2623,Mollusca,Gastropoda,Littorinimorpha,Naticidae,Euspira,Euspira pallida,Euspira pallida
4027,Mollusca,Gastropoda,Littorinimorpha,Naticidae,Euspira,Lunatia pallida,Euspira pallida
5822,Mollusca,Gastropoda,Littorinimorpha,Naticidae,Euspira,Polinices pallidus,Euspira pallida
5346,Annelida,Polychaeta,Phyllodocida,Sigalionidae,Eusthenelais,Parasthenelais hibernica,Eusthenelais hibernica
2627,Annelida,Polychaeta,Phyllodocida,Syllidae,Eusyllis,Eusyllis,Eusyllis
2632,Annelida,Polychaeta,Phyllodocida,Syllidae,Eusyllis,Eusyllis Odontosyllis,Eusyllis
2628,Annelida,Polychaeta,Phyllodocida,Syllidae,Eusyllis,Eusyllis assimilis,Eusyllis assimilis
2629,Annelida,Polychaeta,Phyllodocida,Syllidae,Eusyllis,Eusyllis blomstrandi,Eusyllis blomstrandi
2630,Annelida,Polychaeta,Phyllodocida,Syllidae,Eusyllis,Eusyllis blomstrandii,Eusyllis blomstrandi
2631,Annelida,Polychaeta,Phyllodocida,Syllidae,Eusyllis,Eusyllis lamelligera,Eusyllis lamelligera
2633,Arthropoda,Hexanauplia,Harpacticoida,Tachidiidae,Euterpina,Euterpina acutifrons,Euterpina acutifrons
2634,Annelida,Polychaeta,Phyllodocida,Sigalionidae,Euthalenessa,Euthalenessa oculata,Euthalenessa oculata
2635,Annelida,Polychaeta,Terebellida,Terebellidae,Euthelepus,Euthelepus setubalensis,Euthelepus setubalensis
2637,Arthropoda,Branchiopoda,Onychopoda,Podonidae,Evadne,Evadne,Evadne
2638,Arthropoda,Hexanauplia,Harpacticoida,Cylindropsyllidae,Evansula,Evansula,Evansula
2639,Arthropoda,Hexanauplia,Harpacticoida,Cylindropsyllidae,Evansula,Evansula pygmaea,Evansula pygmaea
3386,Bryozoa,Stenolaemata,Cyclostomatida,Tubuliporidae,Exidmonea,Idmidronea atlantica,Exidmonea atlantica
2640,Annelida,Polychaeta,Phyllodocida,Syllidae,Exogone,Exogone,Exogone
2642,Annelida,Polychaeta,Phyllodocida,Syllidae,Exogone,Exogone Exogone dispar,Exogone
2644,Annelida,Polychaeta,Phyllodocida,Syllidae,Exogone,Exogone Exogone naidina,Exogone
2646,Annelida,Polychaeta,Phyllodocida,Syllidae,Exogone,Exogone Exogone verugera,Exogone
2653,Annelida,Polychaeta,Phyllodocida,Syllidae,Exogone,Exogone Parexogone hebes,Exogone
2655,Annelida,Polychaeta,Phyllodocida,Syllidae,Exogone,Exogone Parexogone longicirris,Exogone
2650,Annelida,Polychaeta,Phyllodocida,Syllidae,Exogone,Exogone (Parexogone) cognettii,Exogone (Parexogone) cognettii
2651,Annelida,Polychaeta,Phyllodocida,Syllidae,Exogone,Exogone (Parexogone) gambiae,Exogone (Parexogone) gambiae
2641,Annelida,Polychaeta,Phyllodocida,Syllidae,Exogone,Exogone dispar,Exogone dispar
2643,Annelida,Polychaeta,Phyllodocida,Syllidae,Exogone,Exogone (Exogone) naidina,Exogone naidina
2649,Annelida,Polychaeta,Phyllodocida,Syllidae,Exogone,Exogone naidina,Exogone naidina
2645,Annelida,Polychaeta,Phyllodocida,Syllidae,Exogone,Exogone (Exogone) verugera,Exogone verugera
2656,Annelida,Polychaeta,Phyllodocida,Syllidae,Exogone,Exogone verugera,Exogone verugera
2658,Annelida,Polychaeta,Sabellida,Fabriciidae,Fabricia,Fabricia,Fabricia
2659,Annelida,Polychaeta,Sabellida,Fabriciidae,Fabricia,Fabriciaiciola,Fabricia
2660,Annelida,Polychaeta,Sabellida,Fabriciidae,Fabricia,Fabricia sabella,Fabricia stellaris
2661,Annelida,Polychaeta,Sabellida,Fabriciidae,Fabricia,Fabricia stellaris,Fabricia stellaris
2662,Annelida,Polychaeta,Sabellida,Fabriciidae,Fabricia,Fabricia stellaris stellaris,Fabricia stellaris stellaris
2663,Annelida,Polychaeta,Sabellida,Fabriciidae,,Fabriciidae,Fabriciidae
2664,Annelida,Polychaeta,Sabellida,Fabriciidae,,Fabriciinae,Fabriciidae
2665,Annelida,Polychaeta,Sabellida,Fabriciidae,Fabriciola,Fabriciola,Fabriciola
2666,Annelida,Polychaeta,Sabellida,Fabriciidae,Fabriciola,Fabriciola baltica,Fabriciola baltica
2667,Annelida,Polychaeta,Sabellida,Fabriciidae,Fabriciola,Fabriciola berkeleyi,Fabriciola berkeleyi
447,Mollusca,Bivalvia,Cardiida,Tellinidae,Fabulina,Angulus fabula,Fabulina fabula
2668,Mollusca,Bivalvia,Cardiida,Tellinidae,Fabulina,Fabulina fabula,Fabulina fabula
7141,Mollusca,Bivalvia,Cardiida,Tellinidae,Fabulina,Tellina fabula,Fabulina fabula
2669,Mollusca,Gastropoda,Nudibranchia,Facelinidae,Facelina,Facelina,Facelina
2670,Mollusca,Gastropoda,Nudibranchia,Facelinidae,Facelina,Facelina auriculata,Facelina auriculata
2671,Mollusca,Gastropoda,Nudibranchia,Facelinidae,Facelina,Facelina bostoniensis,Facelina bostoniensis
2672,Mollusca,Gastropoda,Nudibranchia,Facelinidae,Facelina,Facelina dubia,Facelina dubia
2673,Mollusca,Gastropoda,Nudibranchia,Facelinidae,,Facelinidae,Facelinidae
2674,Mollusca,Caudofoveata,Chaetodermatida,Chaetodermatidae,Falcidens,Falcidens,Falcidens
2675,Mollusca,Caudofoveata,Chaetodermatida,Chaetodermatidae,Falcidens,Falcidens crossotus,Falcidens crossotus
2676,Mollusca,Caudofoveata,Chaetodermatida,Chaetodermatidae,Falcidens,Falcidens sagittiferus,Falcidens sagittiferus
2677,Arthropoda,Insecta,Diptera,Fanniidae,,Fanniidae,Fanniidae
2678,Bryozoa,Gymnolaemata,Ctenostomatida,Farrellidae,Farrella,Farrella repens,Farrella repens
